State,City,Violent_Crime_Rate,Latitude,Longitude
New York,Lakewood-Busti,0.07,42.628833,-73.52077
New York,Lancaster Town,0.06,42.890108000000005,-78.679549
New York,Larchmont Village,0.03,0.0,0.0
New York,Lewiston Town and Village,0.03,43.170805,-78.989515
New York,Liberty Village,0.71,0.0,0.0
New York,East Rochester Village,0.09,0.0,0.0
New York,Hamburg Town,0.09,42.729083,-78.83759599999999
New York,Guilderland Town,0.07,42.70452,-73.91150999999999
New York,Johnstown,0.16,43.00674,-74.36764000000001
New York,Greenburgh Town,0.1,44.228969,-74.858103
New York,Ellenville Village,0.23,0.0,0.0
New York,Greenwood Lake Village,0.07,42.067882,-77.575124
New York,Ellicott Town,0.26,42.869214,-78.869813
New York,Elmira,0.31,42.082584999999995,-76.71857
New York,Elmira Heights Village,0.1,42.082584999999995,-76.71857
New York,Elmsford Village,0.06,0.0,0.0
New York,Evans Town,0.12,0.0,0.0
New York,Fishkill Town,0.04,41.53565,-73.89903000000001
New York,Fishkill Village,0.05,0.0,0.0
New York,Floral Park Village,0.05,43.025057000000004,-78.845036
New York,Fort Edward Village,0.06,0.0,0.0
New York,Fort Plain Village,0.4,0.0,0.0
New York,Frankfort Town,0.06,43.034372999999995,-75.072796
New York,Frankfort Village,0.25,0.0,0.0
New York,Fairport Village,0.04,0.0,0.0
New York,Garden City Village,0.04,42.579298,-76.392709
New York,Granville Village,0.12,0.0,0.0
New York,Freeport Village,0.17,0.0,0.0
New York,Gowanda Village,0.16,0.0,0.0
New York,Goshen Village,0.04,0.0,0.0
New York,Goshen Town,0.02,41.40204,-74.32432
New York,Glenville Town,0.06,42.923653,-74.065533
New York,Gloversville,0.45,43.114958,-74.344328
New York,Glen Cove,0.02,40.862320000000004,-73.63374
New York,Geneva,0.16,42.857414,-77.034883
New York,Geneseo Village,0.04,0.0,0.0
New York,Geddes Town,0.04,0.0,0.0
New York,Gates Town,0.19,0.0,0.0
New York,Glens Falls,0.2,43.30952,-73.64401
New York,Greece Town,0.17,0.0,0.0
North Carolina,Newport,0.15,34.766818,-76.878174
North Carolina,Oxford,1.03,36.348168,-78.65313
North Carolina,Newton,0.35,35.631914,-81.17193
North Carolina,North Wilkesboro,0.38,36.238438,-81.045963
North Carolina,Newland,0.15,36.059028999999995,-81.930337
North Carolina,Oak Island,0.18,33.90462,-78.08277
North Carolina,Ocean Isle Beach,0.47,33.926319,-78.467404
North Carolina,Raeford,0.34,34.953431,-79.23317800000001
North Carolina,Pine Level,0.4,35.510124,-78.245099
North Carolina,Pineville,0.75,35.078540000000004,-80.891141
North Carolina,Pittsboro,0.6,35.745239,-79.213195
North Carolina,Plymouth,1.09,35.86683,-76.74856
North Carolina,Raleigh,0.26,35.773632,-78.634457
North Carolina,Red Springs,1.56,34.81516,-79.18309
North Carolina,New Bern,0.41,35.125849,-76.977181
North Carolina,Reidsville,0.75,36.358275,-79.742001
North Carolina,Pinehurst,0.07,35.216221999999995,-79.452352
North Carolina,Nags Head,0.61,35.957390000000004,-75.62406
North Carolina,Manteo,0.34,35.908229999999996,-75.67573
North Carolina,Murfreesboro,0.16,36.449543,-77.052051
North Carolina,Roanoke Rapids,0.89,36.46154,-77.65415
North Carolina,Long View,0.1,35.772393,-81.32665899999999
North Carolina,Louisburg,0.65,36.065143,-78.27794300000001
North Carolina,Lowell,0.24,35.262444,-81.097965
North Carolina,Maggie Valley,1.14,35.518159999999995,-83.09764
North Carolina,Marion,0.15,35.684187,-82.034672
North Carolina,Marshville,0.58,34.997268,-80.364223
North Carolina,Matthews,0.17,35.060868,-80.693292
North Carolina,Mebane,0.28,36.087114,-79.306093
North Carolina,Mint Hill,0.21,35.179589,-80.64729
North Carolina,Mocksville,0.26,35.906240999999994,-80.54609
North Carolina,Monroe,0.93,35.074176,-80.527827
North Carolina,Mooresville,0.17,35.584579999999995,-80.778871
North Carolina,Morehead City,0.29,34.727798,-76.770987
North Carolina,Morganton,0.5,35.772991999999995,-81.676229
North Carolina,Morrisville,0.04,35.852458,-78.843526
North Carolina,Mount Olive,0.6,35.229061,-78.09006
North Carolina,Murphy,0.91,35.131159000000004,-84.038776
North Carolina,Robersonville,0.67,35.834564,-77.248489
North Carolina,Wilkesboro,0.43,36.145959999999995,-81.16064
North Carolina,Rockwell,0.33,35.55125,-80.40645
North Carolina,Warrenton,0.48,36.339089,-78.190028
North Carolina,Washington,0.75,35.519268,-76.8892
North Carolina,Waxhaw,0.15,34.925105,-80.72775
North Carolina,Waynesville,0.61,35.48871,-82.98875
North Carolina,Weaverville,0.1,35.702704,-82.588915
North Carolina,Wendell,0.07,35.811324,-78.395966
North Carolina,West Jefferson,0.15,36.40374,-81.49288
North Carolina,Whiteville,1.46,34.33878,-78.70307
North Carolina,Williamston,1.27,35.821205,-77.102193
North Carolina,Wilmington,0.61,34.271985,-77.963628
North Carolina,Wilson,0.45,35.723264,-77.925269
North Carolina,Windsor,0.54,36.039911,-76.936954
North Carolina,Winterville,0.09,35.47461,-77.327423
North Carolina,Wrightsville Beach,1.18,34.2085,-77.79637
North Carolina,Youngsville,0.15,36.018749,-78.438181
North Carolina,Zebulon,0.41,35.879220000000004,-78.355582
North Carolina,Lexington,0.64,35.801894,-80.210762
North Carolina,Wake Forest,0.05,35.982414,-78.551748
North Carolina,Rockingham,0.45,34.974134,-79.724173
North Carolina,Wadesboro,1.89,34.924469,-80.05003
North Carolina,Troy,0.57,35.393595,-79.90734599999999
North Carolina,Rocky Mount,0.79,35.913276,-77.730779
North Carolina,Rowland,0.8,34.53655,-79.29143
North Carolina,Roxboro,0.74,36.396597,-78.976099
North Carolina,Salisbury,0.74,35.680440999999995,-80.45316
North Carolina,Selma,0.78,35.563572,-78.24445899999999
North Carolina,Shallotte,0.2,33.933388,-78.412864
North Carolina,Siler City,0.81,35.72347,-79.46224000000001
North Carolina,Smithfield,0.55,35.536543,-78.336001
North Carolina,Snow Hill,0.33,35.428349,-77.701329
North Carolina,Southern Pines,0.32,35.218064,-79.394988
North Carolina,Southern Shores,0.03,36.139053000000004,-75.731572
North Carolina,Southport,0.1,33.92156,-78.02027
North Carolina,Spencer,0.34,35.691689000000004,-80.43267900000001
North Carolina,Stallings,0.12,35.115596999999994,-80.713708
North Carolina,Swansboro,0.06,34.68766,-77.11912
North Carolina,Sylva,0.33,35.373709999999996,-83.22598
North Carolina,Troutman,0.15,35.679407,-80.89881700000001
North Carolina,Valdese,0.34,35.737757,-81.6166
North Carolina,Lenoir,0.44,35.937564,-81.539847
North Carolina,Asheville,0.74,35.602711,-82.56728100000001
North Carolina,Knightdale,0.23,35.788031,-78.45960500000001
North Carolina,Carolina Beach,0.45,34.035151,-77.895702
North Carolina,Carthage,0.16,35.32304,-79.428264
North Carolina,Cary,0.07,35.763369,-78.788169
North Carolina,Chapel Hill,0.09,36.004647,-79.054475
North Carolina,Charlotte-Mecklenburg,0.74,0.0,0.0
North Carolina,Cherryville,0.26,35.37874,-81.37897
North Carolina,Chocowinity,0.76,35.460458,-77.063047
North Carolina,Cape Carteret,0.19,0.0,0.0
North Carolina,Clayton,0.17,35.633257,-78.435416
North Carolina,Columbus,0.1,35.253170000000004,-82.19706
North Carolina,Concord,0.12,35.371633,-80.562141
North Carolina,Dallas,0.42,35.349897999999996,-81.221463
North Carolina,Davidson,0.06,35.50233,-80.83912
North Carolina,Dunn,0.57,35.272208,-78.568104
North Carolina,Durham,0.73,35.99924,-78.897944
North Carolina,East Spencer,0.45,35.678835,-80.437427
North Carolina,Cleveland,0.45,35.755719,-80.68105600000001
North Carolina,Canton,0.37,35.53288,-82.83736
North Carolina,Butner,0.42,36.132090000000005,-78.75667
North Carolina,Burlington,0.85,36.029833,-79.49161
North Carolina,Aberdeen,0.52,35.13155,-79.42948
North Carolina,Ahoskie,1.17,36.339311,-76.990498
North Carolina,Albemarle,0.9,35.319817,-80.25344799999999
North Carolina,Apex,0.09,35.712396999999996,-78.915514
North Carolina,Laurinburg,1.07,34.796929,-79.475606
North Carolina,Atlantic Beach,0.6,34.69905,-76.74021
North Carolina,Bailey,0.36,35.800197999999995,-78.10562
North Carolina,Banner Elk,0.45,36.16318,-81.8715
North Carolina,Benson,0.79,35.38211,-78.54862
North Carolina,Bessemer City,0.23,35.319564,-81.234751
North Carolina,Biscoe,0.35,35.35986,-79.77976
North Carolina,Black Mountain,0.1,35.6179,-82.32123
North Carolina,Boiling Spring Lakes,0.16,34.03045,-78.067214
North Carolina,Boone,0.13,36.222156,-81.699784
North Carolina,Brevard,0.23,35.174351,-82.75397099999999
North Carolina,Bunn,0.27,35.96099,-78.25361
North Carolina,Burgaw,0.31,34.546108000000004,-77.937122
North Carolina,Eden,0.6,36.486369,-79.749957
North Carolina,Edenton,0.84,36.135621,-76.580107
North Carolina,Creedmoor,0.22,36.108089,-78.671974
North Carolina,Elizabethtown,0.49,34.62934,-78.60529
North Carolina,Hertford,0.62,36.168529,-76.37312800000001
North Carolina,Hickory,0.4,35.758221,-81.308224
North Carolina,Highlands,0.41,35.05259,-83.19682
North Carolina,High Point,0.73,35.954467,-79.987882
North Carolina,Elizabeth City,0.51,36.285388,-76.213284
North Carolina,Holly Ridge,0.32,34.49544,-77.55497
North Carolina,Holly Springs,0.06,35.607665999999995,-78.829724
North Carolina,Hope Mills,0.7,34.921277,-78.93292
North Carolina,Hudson,0.22,35.839777000000005,-81.479726
North Carolina,Huntersville,0.14,35.462187,-80.898668
North Carolina,Kannapolis,0.26,35.462981,-80.672531
North Carolina,Kenansville,0.23,35.015157,-77.896863
North Carolina,Kernersville,0.26,36.118312,-80.101271
North Carolina,Kill Devil Hills,0.26,36.01683,-75.66629
North Carolina,King,0.13,36.320178999999996,-80.292174
North Carolina,Kings Mountain,0.14,35.18319,-81.33785999999999
North Carolina,Kitty Hawk,0.11,36.064609999999995,-75.70573
North Carolina,Hendersonville,0.43,35.260467999999996,-82.55306800000001
North Carolina,Henderson,1.63,36.326731,-78.409125
North Carolina,Hillsborough,0.52,36.077432,-79.08546899999999
North Carolina,Havelock,0.26,34.87905,-76.90133
North Carolina,Elon,0.07,0.0,0.0
North Carolina,Haw River,0.2,36.09153,-79.36419000000001
North Carolina,Erwin,0.19,35.330059000000006,-78.705859
North Carolina,Fair Bluff,0.11,34.3135,-79.03725
North Carolina,Fairmont,0.54,34.496829999999996,-79.1142
North Carolina,Farmville,0.58,35.59544,-77.58525
North Carolina,Fayetteville,0.88,35.0748,-78.88425699999999
North Carolina,Forest City,0.48,35.325025,-81.846013
North Carolina,Enfield,1.01,36.18099,-77.66664
North Carolina,Fuquay-Varina,0.08,35.508492,-78.813905
North Carolina,Garner,0.25,35.711259999999996,-78.61417
North Carolina,Gibsonville,0.23,36.150393,-79.610426
North Carolina,Goldsboro,0.78,35.368277,-78.092871
North Carolina,Granite Falls,0.09,35.79652,-81.43065
North Carolina,Greensboro,0.82,36.069144,-79.765156
North Carolina,Greenville,0.46,35.580444,-77.392609
North Carolina,Four Oaks,0.31,35.4282,-78.339839
Tennessee,Norris,0.37,36.200476,-84.085785
Tennessee,Nolensville,0.17,35.925201,-86.675349
Tennessee,Niota,0.28,35.542072999999995,-84.582782
Tennessee,New Tazewell,0.26,36.449963000000004,-83.59112900000001
Tennessee,New Johnsonville,0.21,36.014193,-87.938738
Tennessee,New Market,0.07,36.086723,-83.559174
Tennessee,Newbern,0.33,36.113717,-89.272827
Tennessee,Oakland,0.01,35.209346999999994,-89.50546800000001
Tennessee,Murfreesboro,0.42,35.762951,-86.372158
Tennessee,Newport,0.97,36.00244,-83.159605
Tennessee,Oak Ridge,0.39,36.019381,-84.243175
Tennessee,Portland,0.32,36.547545,-86.515887
Tennessee,Oneida,0.27,36.509395,-84.517984
Tennessee,Paris,0.31,36.31586,-88.315916
Tennessee,Parsons,0.22,35.697465,-88.111755
Tennessee,Pigeon Forge,0.74,35.785959000000005,-83.562198
Tennessee,Pikeville,0.37,35.609437,-85.21025300000001
Tennessee,Plainview,0.09,36.215119,-83.756089
Tennessee,Munford,0.28,35.44925,-89.81508000000001
Tennessee,Pulaski,0.71,35.217372999999995,-87.015664
Tennessee,Puryear,0.3,36.44422,-88.33449
Tennessee,Red Bank,0.42,35.112295,-85.294125
Tennessee,Red Boiling Springs,0.7,36.517717,-85.866182
Tennessee,Oliver Springs,0.06,36.049427,-84.440586
Tennessee,Mount Pleasant,0.16,35.541801,-87.209525
Tennessee,Millington,0.98,35.320197,-89.892286
Tennessee,Mount Carmel,0.04,36.562152000000005,-82.662199
Tennessee,Ridgely,0.91,36.25973,-89.465379
Tennessee,Loudon,0.09,35.738092,-84.344062
Tennessee,Loretto,0.39,35.078858000000004,-87.433561
Tennessee,Madisonville,0.42,35.491574,-84.33952
Tennessee,Manchester,0.55,35.497637,-86.07481999999999
Tennessee,Martin,0.17,36.324103,-88.782561
Tennessee,Maryville,0.15,35.688378,-84.076895
Tennessee,Mason,0.13,35.443164,-89.56379799999999
Tennessee,Maury City,0.15,35.837913,-89.227284
Tennessee,Maynardville,0.29,36.294236,-83.806991
Tennessee,McEwen,0.23,36.066188000000004,-87.659245
Tennessee,McKenzie,0.42,36.077501,-88.495094
Tennessee,McMinnville,0.95,35.730626,-85.931376
Tennessee,Medina,0.3,35.80285,-88.77478
Tennessee,Memphis,1.9,35.169255,-89.990415
Tennessee,Metropolitan Nashville Police Department,1.07,36.165688,-86.778098
Tennessee,Milan,0.55,35.920312,-88.813982
Tennessee,Millersville,0.42,36.371161,-86.709997
Tennessee,Monteagle,0.65,35.264697999999996,-85.82293299999999
Tennessee,Monterey,0.31,36.117715999999994,-85.234938
Tennessee,Morristown,0.85,36.188826,-83.26134300000001
Tennessee,Moscow,0.72,35.077518,-89.33787
Tennessee,Mountain City,0.04,36.451665999999996,-81.823043
Tennessee,Mount Juliet,0.16,36.156231,-86.30492199999999
Tennessee,Ridgetop,0.05,36.402547999999996,-86.772247
Tennessee,Winchester,0.48,35.146602,-86.10296600000001
Tennessee,Rockwood,0.57,35.843277,-84.656532
Tennessee,Tiptonville,0.35,36.355290000000004,-89.472468
Tennessee,Toone,0.3,35.343472999999996,-88.942458
Tennessee,Tracy City,0.58,35.273159,-85.761237
Tennessee,Trenton,0.82,35.96713,-88.9815
Tennessee,Trezevant,0.24,36.040631,-88.606605
Tennessee,Trimble,0.33,36.168626,-89.198503
Tennessee,Troy,0.38,36.358606,-89.21010799999999
Tennessee,Tullahoma,0.73,35.36202,-86.20943
Tennessee,Union City,0.8,36.42886,-89.113506
Tennessee,Vonore,0.52,35.59008,-84.24186
Tennessee,Wartburg,0.11,36.1048,-84.59716
Tennessee,Wartrace,0.29,35.501239,-86.335135
Tennessee,Watertown,0.07,36.087694,-86.151145
Tennessee,Waverly,0.1,36.032353,-87.82746
Tennessee,Waynesboro,0.52,35.345882,-87.775459
Tennessee,Westmoreland,0.25,36.572762,-86.305594
Tennessee,White Bluff,0.19,36.124378,-87.226354
Tennessee,White House,0.15,36.481635,-86.689867
Tennessee,White Pine,0.08,36.077612,-83.299826
Tennessee,Whiteville,0.09,35.314671999999995,-89.126324
Tennessee,Whitwell,0.17,35.171226000000004,-85.530468
Tennessee,Woodbury,0.52,35.836335,-86.033176
Tennessee,Livingston,0.3,36.38519,-85.329392
Tennessee,Tellico Plains,0.65,35.376907,-84.272243
Tennessee,Ripley,1.53,35.754505,-89.66112
Tennessee,Tazewell,0.26,36.471886,-83.52214000000001
Tennessee,Surgoinsville,0.06,36.520167,-82.857862
Tennessee,Rocky Top,0.91,0.0,0.0
Tennessee,Rogersville,0.3,36.415976,-82.949145
Tennessee,Rutherford,0.09,36.127152,-88.959639
Tennessee,Savannah,0.99,35.210571,-88.179203
Tennessee,Scotts Hill,0.1,35.466358,-88.2138
Tennessee,Selmer,0.43,35.17008,-88.59227
Tennessee,Sevierville,0.64,35.833278,-83.572214
Tennessee,Sharon,0.44,36.241614,-88.860371
Tennessee,Shelbyville,0.83,35.486335,-86.462357
Tennessee,Signal Mountain,0.05,35.175117,-85.319805
Tennessee,Smithville,0.43,35.958503,-85.835635
Tennessee,Smyrna,0.39,35.959540999999994,-86.53159000000001
Tennessee,Soddy-Daisy,0.24,35.221092,-85.209082
Tennessee,Somerville,0.44,35.259373,-89.40985699999999
Tennessee,South Carthage,1.44,36.241999,-85.951932
Tennessee,South Fulton,0.59,36.500890000000005,-88.87534000000001
Tennessee,South Pittsburg,0.27,35.0123,-85.70441
Tennessee,Sparta,0.12,35.943857,-85.439246
Tennessee,Spencer,0.12,35.677816,-85.43435500000001
Tennessee,Spring City,0.27,35.693498999999996,-84.819767
Tennessee,Springfield,0.68,36.51351,-86.888624
Tennessee,Spring Hill,0.12,35.712381,-86.901661
Tennessee,St. Joseph,0.12,35.034741,-87.49336
Tennessee,Sweetwater,0.49,35.571343,-84.410561
Tennessee,Lexington,0.58,35.675767,-88.412139
Tennessee,Graysville,0.7,35.44701,-85.0844
Tennessee,Lebanon,0.41,36.267266,-86.291167
Tennessee,Celina,0.28,36.547777,-85.512924
Tennessee,Centerville,0.28,35.750099,-87.50240500000001
Tennessee,Chapel Hill,0.39,35.640617,-86.718225
Tennessee,Chattanooga,1.07,35.017818,-85.20642600000001
Tennessee,Clarksville,0.58,36.522633,-87.334932
Tennessee,Cleveland,1.02,35.149223,-84.874031
Tennessee,Clifton,0.08,35.388038,-87.93016300000001
Tennessee,Clinton,0.45,36.105314,-84.17446
Tennessee,Collegedale,0.08,35.048259,-85.05155500000001
Tennessee,Collierville,0.23,35.080991999999995,-89.699083
Tennessee,Columbia,0.64,35.623996999999996,-87.00404
Tennessee,Cookeville,0.35,36.217846,-85.542327
Tennessee,Coopertown,0.09,0.0,0.0
Tennessee,Cornersville,0.24,35.354815,-86.829364
Tennessee,Covington,1.44,35.541624,-89.63552
Tennessee,Cowan,0.06,35.178335,-86.016657
Tennessee,Crossville,0.36,35.962348,-85.05143100000001
Tennessee,Cumberland City,0.65,36.393390000000004,-87.63641
Tennessee,Dandridge,0.38,36.000789000000005,-83.423276
Tennessee,Dayton,0.27,35.493959999999994,-85.01245
Tennessee,Decatur,0.67,35.484053,-84.84546
Tennessee,Decherd,0.8,35.255505,-86.068439
Tennessee,Dickson,0.71,36.141461,-87.396417
Tennessee,Caryville,0.14,36.302779,-84.20298000000001
Tennessee,Dover,0.13,36.494203000000006,-87.878742
Tennessee,Carthage,0.26,36.276278000000005,-85.95174
Tennessee,Bruceton,0.29,36.03812,-88.24449
Tennessee,Lenoir City,0.39,35.826473,-84.28365
Tennessee,Adamsville,0.28,35.271057,-88.447528
Tennessee,Alamo,0.52,35.78479,-89.11729
Tennessee,Alcoa,0.79,35.815758,-83.987698
Tennessee,Alexandria,0.4,36.07756,-86.03331999999999
Tennessee,Algood,0.29,0.0,0.0
Tennessee,Ashland City,0.25,36.297807,-87.08365699999999
Tennessee,Athens,0.84,35.457491,-84.63982
Tennessee,Atoka,0.13,35.44119,-89.77814000000001
Tennessee,Baileyton,0.45,36.068913,-82.856325
Tennessee,Bartlett,0.32,0.0,0.0
Tennessee,Baxter,0.26,36.118922,-85.663021
Tennessee,Bean Station,0.26,36.3437,-83.28406
Tennessee,Belle Meade,0.03,35.663920000000005,-84.094594
Tennessee,Bells,0.29,35.71118,-89.08756
Tennessee,Benton,0.32,35.174240000000005,-84.65355
Tennessee,Berry Hill,2.91,35.488408,-86.310826
Tennessee,Bluff City,0.24,36.479403000000005,-82.261059
Tennessee,Bolivar,1.49,35.197635,-88.986448
Tennessee,Bradford,0.31,36.057402,-88.804199
Tennessee,Brentwood,0.09,35.874553000000006,-86.907565
Tennessee,Brighton,0.14,35.473411999999996,-89.745307
Tennessee,Bristol,0.5,36.531703,-82.192545
Tennessee,Camden,0.06,36.082972,-88.10185600000001
Tennessee,Dresden,0.07,36.313604999999995,-88.742473
Tennessee,Brownsville,1.62,35.633418,-89.276381
Tennessee,Dyer,0.18,36.080961,-89.03675799999999
Tennessee,Henderson,0.65,35.407562,-88.64299100000001
Tennessee,Hendersonville,0.17,36.347551,-86.612045
Tennessee,Hohenwald,0.6,35.526554,-87.48905699999999
Tennessee,Humboldt,0.77,35.880408,-88.93101
Tennessee,Huntingdon,0.03,35.985966999999995,-88.433709
Tennessee,Jacksboro,0.26,36.307449,-84.15575
Tennessee,Jackson,0.97,35.570423999999996,-88.862742
Tennessee,Jamestown,0.51,36.384844,-84.93565500000001
Tennessee,Jasper,0.24,35.097012,-85.589691
Tennessee,Jefferson City,0.17,36.09903,-83.457262
Tennessee,Johnson City,0.43,36.330484999999996,-82.317625
Tennessee,Jonesborough,0.36,36.289189,-82.489065
Tennessee,Kenton,0.33,36.202290000000005,-89.01229000000001
Tennessee,Kimball,0.35,35.047857,-85.671914
Tennessee,Kingsport,0.61,36.514384,-82.54761500000001
Tennessee,Kingston,0.12,35.816595,-84.52110400000001
Tennessee,Kingston Springs,0.04,36.102,-87.11501
Tennessee,Knoxville,0.67,36.032334000000006,-83.884804
Tennessee,Lafayette,0.64,36.52772,-86.02558499999999
Tennessee,La Follette,0.78,36.424766,-84.090654
Tennessee,La Vergne,0.39,36.008511,-86.55919399999999
Tennessee,Dunlap,0.45,35.386534999999995,-85.376504
Tennessee,Lawrenceburg,0.46,35.235493,-87.397143
Tennessee,Harriman,0.47,35.919953,-84.516642
Tennessee,Halls,0.14,35.87563,-89.39618
Tennessee,Jellico,0.32,36.58786,-84.12687
Tennessee,Greeneville,0.34,36.131582,-82.869219
Tennessee,Dyersburg,1.1,36.036069,-89.438461
Tennessee,East Ridge,0.43,34.997526,-85.22743
Tennessee,Greenfield,0.44,36.213708000000004,-88.781253
Tennessee,Elizabethton,0.6,36.330784,-82.12289200000001
Tennessee,Englewood,0.92,35.394355,-84.46104
Tennessee,Erin,0.16,36.31839,-87.69474
Tennessee,Erwin,0.51,36.145109999999995,-82.41681
Tennessee,Estill Springs,0.79,35.27064,-86.12804
Tennessee,Ethridge,0.41,35.339549,-87.307286
Tennessee,Fairview,0.2,36.499790000000004,-85.006059
Tennessee,Fayetteville,0.75,35.168227,-86.601925
Tennessee,Franklin,0.17,35.890746,-86.965691
Tennessee,Friendship,0.75,35.843638,-89.20716800000001
Tennessee,Etowah,0.43,35.347928,-84.534548
Tennessee,Gallatin,0.28,36.401201,-86.449479
Tennessee,Gallaway,0.16,35.327428000000005,-89.619816
Tennessee,Gates,0.32,35.838409999999996,-89.40618
Tennessee,Gatlinburg,0.48,35.727782,-83.436982
Tennessee,Germantown,0.09,35.08753,-89.792638
Tennessee,Gleason,0.37,36.224841999999995,-88.616346
Tennessee,Goodlettsville,0.31,36.186605,-86.785248
Tennessee,Gordonsville,0.24,36.17256,-85.92971
Tennessee,Grand Junction,0.38,35.055153000000004,-89.140622
Tennessee,Greenbrier,0.33,36.437397,-86.809567
Texas,Olney,0.45,33.361214000000004,-98.779466
Texas,Olton,0.19,34.181129,-102.145562
Texas,Onalaska,0.32,30.822525,-95.105581
Texas,Orange,0.47,30.071742999999998,-93.864976
Texas,Ore City,0.41,32.832440999999996,-94.771016
Texas,Palestine,0.55,31.73452,-95.53138100000001
Texas,Overton,0.04,32.2746,-94.97855
Texas,Ovilla,0.02,32.526526000000004,-96.88639
Texas,Palacios,0.33,28.70805,-96.21746999999999
Texas,Oyster Creek,1.28,29.003024,-95.331882
Texas,Olmos Park,0.04,0.0,0.0
Texas,Pampa,0.74,35.515114000000004,-100.836363
Texas,Odessa,1.04,31.765163,-102.35434599999999
Texas,Needville,0.03,29.423516999999997,-95.771651
Texas,North Richland Hills,0.2,32.840011,-97.22529499999999
Texas,Northlake,0.15,33.099993,-97.340499
Texas,Northeast,0.03,0.0,0.0
Texas,Nolanville,0.09,31.07879,-97.60557
Texas,Yoakum,0.34,29.297302000000002,-97.04714799999999
Texas,Nixon,0.24,29.331033,-97.789879
Texas,Newton,0.26,30.838608,-93.767911
Texas,New Braunfels,0.25,29.696878,-98.07072600000001
Texas,New Boston,1.54,33.45984,-94.41548
Texas,Nederland,0.35,29.97438,-93.9924
Texas,Panhandle,0.3,35.296115,-101.34568900000001
Texas,Natalia,0.25,29.199959000000003,-98.847138
Texas,Navasota,0.47,30.383369000000002,-96.008619
Texas,Oak Ridge North,0.09,30.160216,-95.444383
Texas,Pantego,0.43,32.714299,-97.1564
Texas,Queen City,0.97,40.605382,-73.755133
Texas,Pasadena,0.55,29.833990000000004,-95.434241
Texas,Refugio,0.11,28.281826000000002,-97.297783
Texas,Nash,1.08,33.441821999999995,-94.128587
Texas,Red Oak,0.13,32.51764,-96.80444
Texas,Raymondville,1.16,26.48146,-97.78305
Texas,Rancho Viejo,0.04,27.100447999999997,-98.789966
Texas,Ralls,0.17,33.68513,-101.383596
Texas,Prosper,0.06,33.254191,-96.78524
Texas,Primera,0.06,26.255522999999997,-97.667502
Texas,Premont,0.63,27.360590000000002,-98.12361999999999
Texas,Prairie View,0.08,30.09327,-95.98773
Texas,Poteet,0.17,29.059014,-98.63756
Texas,Port Neches,0.29,29.99132,-93.95851
Texas,Portland,0.11,27.87725,-97.32388
Texas,Port Isabel,0.16,26.07341,-97.20858
Texas,Port Arthur,0.62,29.870904,-93.96427800000001
Texas,Port Aransas,0.16,27.770678000000004,-97.105137
Texas,Ponder,0.08,33.192662,-97.309629
Texas,Pleasanton,0.33,28.975022999999997,-98.495551
Texas,Plano,0.15,33.056756,-96.73083100000001
Texas,Pittsburg,0.42,32.998041,-94.952278
Texas,Pharr,0.29,26.1948,-98.18361999999999
Texas,Pflugerville,0.1,30.442737,-97.59705500000001
Texas,Petersburg,0.26,33.869479999999996,-101.596234
Texas,Perryton,0.13,36.408493,-100.68722700000001
Texas,Penitas,0.14,26.230629999999998,-98.44474
Texas,Pecos,0.89,31.446678000000002,-103.57906
Texas,Pearsall,0.06,28.867782000000002,-99.108227
Texas,Pearland,0.09,29.561553999999997,-95.279739
Texas,Patton Village,0.24,33.57927,-95.39217
Texas,Paris,1.02,33.655162,-95.605194
Texas,Naples,0.08,33.164839,-94.68615600000001
Texas,La Vernia,0.07,29.345509999999997,-98.087356
Texas,Mustang Ridge,1.1,30.126965999999996,-97.73996899999999
Texas,Los Fresnos,0.66,26.07174,-97.47636999999999
Texas,Lorena,0.62,31.38656,-97.21556
Texas,Longview,0.46,32.517846,-94.730285
Texas,Lockhart,0.01,29.875404999999997,-97.630472
Texas,Livingston,0.31,30.682947,-94.897605
Texas,Live Oak,0.2,0.0,0.0
Texas,Littlefield,0.51,33.91731,-102.3249
Texas,Linden,0.16,33.01235,-94.36547
Texas,Liberty Hill,0.07,30.715353000000004,-97.91190999999999
Texas,Liberty,0.27,30.094593,-94.737806
Texas,Lewisville,0.22,33.20743,-97.116282
Texas,Levelland,1.03,33.606901,-102.345939
Texas,Leon Valley,0.12,31.418233,-95.913015
Texas,Lubbock,1.01,33.588771,-101.850445
Texas,Leander,0.11,30.583474,-97.857453
Texas,Lavon,0.11,33.013878999999996,-96.437656
Texas,"Reno, Lamar County",0.24,28.139457,-97.005546
Texas,Laredo,0.32,27.515878999999998,-99.494078
Texas,La Porte,0.23,29.688446999999996,-95.05131899999999
Texas,Lancaster,0.37,32.617663,-96.778058
Texas,Lampasas,0.19,31.183225,-98.236306
Texas,Lamesa,0.82,32.715593,-101.93754399999999
Texas,La Marque,0.42,29.374626,-94.998361
Texas,Lake Worth,0.12,32.804851,-97.44502
Texas,Lakeway,0.06,30.367979,-97.991679
Texas,"Lakeview, Harrison County",0.08,34.672342,-100.696501
Texas,Lakeside,0.19,32.82235,-97.49335500000001
Texas,Lake Jackson,0.21,29.033859999999997,-95.43439000000001
Texas,League City,0.11,29.496451,-95.052262
Texas,Lufkin,0.52,31.301706,-94.641414
Texas,Luling,0.41,29.709928,-97.638005
Texas,Lumberton,0.17,30.281836,-94.219122
